epoch,step,train_loss,val_loss,val_macro_f1
3,9049,1.4320696592330933,,
3,9099,0.9185473322868347,,
3,9149,0.9877901077270508,,
3,9199,0.8875624537467957,,
3,9249,0.9869815111160278,,
3,9299,0.8942529559135437,,
3,9307,,1.2102222442626953,0.25756868720054626
4,9349,0.8995717167854309,,
4,9399,0.8567681312561035,,
4,9449,0.9799167513847351,,
4,9499,0.7539065480232239,,
4,9549,0.7973363995552063,,
4,9599,1.2771228551864624,,
4,9649,0.8999706506729126,,
4,9699,0.9620791077613831,,
4,9749,1.5514088869094849,,
4,9799,1.5514448881149292,,
4,9849,1.5514448881149292,,
4,9899,0.801444947719574,,
4,9949,1.5514448881149292,,
4,9999,1.5514448881149292,,
4,10049,0.5514448881149292,,
4,10099,1.5514448881149292,,
4,10149,1.5514448881149292,,
4,10199,1.5514448881149292,,
4,10249,1.5514448881149292,,
4,10299,1.5514448881149292,,
4,10349,0.5514448881149292,,
4,10399,1.5514448881149292,,
4,10449,1.5514448881149292,,
4,10499,1.5514448881149292,,
4,10549,1.5514448881149292,,
4,10599,1.5514448881149292,,
4,10649,1.5514448881149292,,
4,10699,1.5514448881149292,,
4,10749,1.5514448881149292,,
4,10799,1.5514448881149292,,
4,10849,1.5514448881149292,,
4,10899,1.5514448881149292,,
4,10949,1.5514448881149292,,
4,10999,1.5514448881149292,,
4,11049,1.5514448881149292,,
4,11099,1.5514448881149292,,
4,11149,1.5514448881149292,,
4,11199,1.5514448881149292,,
4,11249,1.5514448881149292,,
4,11299,1.5514448881149292,,
4,11349,1.5514448881149292,,
4,11399,1.5514448881149292,,
4,11449,1.5514448881149292,,
4,11499,1.5514448881149292,,
4,11549,1.5514448881149292,,
4,11599,1.5514448881149292,,
4,11634,,1.126654028892517,0.4247787594795227
5,11649,1.5514448881149292,,
5,11699,1.5514448881149292,,
5,11749,1.5514448881149292,,
5,11799,1.5514448881149292,,
5,11849,1.5514447689056396,,
5,11899,1.5514448881149292,,
5,11949,1.5514448881149292,,
5,11999,1.5514448881149292,,
5,12049,1.55144464969635,,
5,12099,1.5514448881149292,,
5,12149,1.5514448881149292,,
5,12199,1.5514448881149292,,
5,12249,1.5514448881149292,,
5,12299,1.5514445304870605,,
5,12349,0.988944947719574,,
5,12399,1.5514448881149292,,
5,12449,0.5514448881149292,,
5,12499,0.6139448881149292,,
5,12549,0.551444947719574,,
5,12599,1.5514447689056396,,
5,12649,1.5514448881149292,,
5,12699,1.5514448881149292,,
5,12749,1.5514447689056396,,
5,12799,1.5514448881149292,,
5,12849,1.5514448881149292,,
5,12899,1.5514448881149292,,
5,12949,1.5514448881149292,,
5,12999,1.5514448881149292,,
5,13049,1.5514448881149292,,
5,13099,1.5514448881149292,,
5,13149,1.5514448881149292,,
5,13199,1.5514448881149292,,
5,13249,1.5514448881149292,,
5,13299,1.5514448881149292,,
5,13349,1.5514448881149292,,
5,13399,0.7389448881149292,,
5,13449,1.5514448881149292,,
5,13499,1.5514448881149292,,
5,13549,1.5514448881149292,,
5,13599,1.5514448881149292,,
5,13649,1.5514448881149292,,
5,13699,1.5514448881149292,,
5,13749,1.5514448881149292,,
5,13799,1.5514448881149292,,
5,13849,1.5514448881149292,,
5,13899,1.5514448881149292,,
5,13949,1.5514448881149292,,
5,13961,,1.126654028892517,0.4247787594795227
6,13999,1.5514448881149292,,
6,14049,1.5514448881149292,,
6,14099,1.5514448881149292,,
6,14149,1.5514448881149292,,
6,14199,1.5514448881149292,,
6,14249,0.5514448881149292,,
6,14299,0.5514448881149292,,
6,14349,1.5514448881149292,,
6,14399,1.5514448881149292,,
6,14449,1.5514448881149292,,
6,14499,1.5514448881149292,,
6,14549,1.5514448881149292,,
6,14599,1.5514448881149292,,
6,14649,1.5514445304870605,,
6,14699,1.3014448881149292,,
6,14749,1.5514448881149292,,
6,14799,1.5514448881149292,,
6,14849,1.5514447689056396,,
6,14899,1.5514448881149292,,
6,14949,1.5514448881149292,,
6,14999,1.2389448881149292,,
6,15049,1.5514448881149292,,
6,15099,1.5514448881149292,,
6,15149,1.5514448881149292,,
6,15199,1.5514448881149292,,
6,15249,1.5514448881149292,,
6,15299,1.5514448881149292,,
6,15349,1.5514448881149292,,
6,15399,1.5514448881149292,,
6,15449,1.5514448881149292,,
6,15499,1.5514448881149292,,
6,15549,1.5514448881149292,,
6,15599,1.5514448881149292,,
6,15649,1.5514448881149292,,
6,15699,0.5514448881149292,,
6,15749,1.5514448881149292,,
6,15799,1.5514448881149292,,
6,15849,1.5514448881149292,,
6,15899,1.5514448881149292,,
6,15949,1.5514448881149292,,
6,15999,1.5514448881149292,,
6,16049,1.5514448881149292,,
6,16099,1.5514448881149292,,
6,16149,1.5514448881149292,,
6,16199,1.5514448881149292,,
6,16249,1.5514448881149292,,
6,16288,,1.126654028892517,0.4247787594795227
7,16299,1.5514448881149292,,
7,16349,1.5514448881149292,,
7,16399,1.5514448881149292,,
7,16449,1.5514448881149292,,
7,16499,1.5514448881149292,,
7,16549,1.5514448881149292,,
7,16599,1.5514448881149292,,
7,16649,1.5514448881149292,,
7,16699,1.5514447689056396,,
7,16749,1.5514448881149292,,
7,16799,1.5514448881149292,,
7,16849,1.5514448881149292,,
7,16899,1.5514448881149292,,
7,16949,0.5514448881149292,,
7,16999,1.5514448881149292,,
7,17049,0.5514448881149292,,
7,17099,1.5514448881149292,,
7,17149,0.738944947719574,,
7,17199,1.5514448881149292,,
7,17249,1.5514448881149292,,
7,17299,1.5514448881149292,,
7,17349,1.5514448881149292,,
7,17399,1.5514448881149292,,
7,17449,1.5514448881149292,,
7,17499,1.5514448881149292,,
7,17549,0.5514448881149292,,
7,17599,1.5514448881149292,,
7,17649,1.5514448881149292,,
7,17699,1.5514448881149292,,
7,17749,0.5514448881149292,,
7,17799,0.5514448881149292,,
7,17849,1.5514448881149292,,
7,17899,1.5514448881149292,,
7,17949,1.5514447689056396,,
7,17999,1.5514448881149292,,
7,18049,0.676444947719574,,
7,18099,1.5514448881149292,,
7,18149,1.5514448881149292,,
7,18199,0.5514448881149292,,
7,18249,1.5514448881149292,,
7,18299,1.5514448881149292,,
7,18349,1.5514448881149292,,
7,18399,1.5514448881149292,,
7,18449,1.5514448881149292,,
7,18499,1.5514448881149292,,
7,18549,1.5514448881149292,,
7,18599,0.5514448881149292,,
7,18615,,1.1266541481018066,0.4247787594795227
8,18649,1.5514448881149292,,
8,18699,0.5514448881149292,,
8,18749,1.5514448881149292,,
8,18799,1.5514448881149292,,
8,18849,1.5514448881149292,,
8,18899,1.5514448881149292,,
8,18949,1.5514448881149292,,
8,18999,1.5514448881149292,,
8,19049,0.5514450073242188,,
8,19099,1.5514448881149292,,
8,19149,0.613944947719574,,
8,19199,0.9155576229095459,,
8,19249,1.4061918258666992,,
8,19299,0.7047293186187744,,
8,19349,0.6409968733787537,,
8,19399,0.7281460762023926,,
8,19449,1.0930366516113281,,
8,19499,0.7709205150604248,,
8,19549,0.5558279752731323,,
8,19599,1.267773151397705,,
8,19649,0.8583893179893494,,
8,19699,0.9542752504348755,,
8,19749,0.9340313076972961,,
8,19799,1.0326688289642334,,
8,19849,0.9745745658874512,,
8,19899,0.8179826736450195,,
8,19949,1.0040717124938965,,
8,19999,0.8110767602920532,,
8,20049,0.9090589284896851,,
8,20099,0.8715441823005676,,
8,20149,1.071315050125122,,
8,20199,0.8065659999847412,,
8,20249,0.743174135684967,,
8,20299,0.9538895487785339,,
8,20349,0.9573226571083069,,
8,20399,1.4956332445144653,,
8,20449,1.4924064874649048,,
8,20499,0.9218043088912964,,
8,20549,1.028747320175171,,
8,20599,1.0872938632965088,,
8,20649,0.5598244071006775,,
8,20699,1.4174445867538452,,
8,20749,1.5009571313858032,,
8,20799,1.0171875953674316,,
8,20849,1.1922719478607178,,
8,20899,0.8059541583061218,,
8,20942,,1.236190915107727,0.22356776893138885
9,20949,0.9307081699371338,,
9,20999,0.9174950122833252,,
9,21049,0.9965431094169617,,
9,21099,1.3621876239776611,,
9,21149,1.3406174182891846,,
9,21199,0.7602828741073608,,
9,21249,1.106505036354065,,
9,21299,1.4727575778961182,,
9,21349,0.9142693281173706,,
9,21399,1.1406960487365723,,
9,21449,1.0621929168701172,,
9,21499,1.0698940753936768,,
9,21549,0.9049375057220459,,
9,21599,1.2031155824661255,,
9,21649,0.790946364402771,,
9,21699,1.0434255599975586,,
9,21749,0.9425144195556641,,
9,21799,0.7266525030136108,,
9,21849,1.0683673620224,,
9,21899,0.8817718029022217,,
9,21949,0.8839277029037476,,
9,21999,0.9143189191818237,,
9,22049,1.480672001838684,,
9,22099,0.925680935382843,,
9,22149,0.960218071937561,,
9,22199,0.8752868175506592,,
9,22249,0.9677274823188782,,
9,22299,0.7292364239692688,,
9,22349,0.9087460041046143,,
9,22399,0.8933831453323364,,
9,22449,1.2785305976867676,,
9,22499,0.8462424278259277,,
9,22549,0.840620219707489,,
9,22599,1.0203030109405518,,
9,22649,0.9918754696846008,,
9,22699,0.9778872728347778,,
9,22749,1.066130518913269,,
9,22799,0.8060823678970337,,
9,22849,1.148983120918274,,
9,22899,0.9819943308830261,,
9,22949,1.0758719444274902,,
9,22999,1.0584217309951782,,
9,23049,1.1758713722229004,,
9,23099,1.2404148578643799,,
9,23149,0.9274452924728394,,
9,23199,0.8192614316940308,,
9,23249,0.7647872567176819,,
9,23269,,1.2555842399597168,0.22217047214508057
10,23299,1.4993106126785278,,
10,23349,1.2435886859893799,,
10,23399,0.8763840794563293,,
10,23449,0.7528061270713806,,
10,23499,1.0897448062896729,,
10,23549,1.4963470697402954,,
10,23599,1.122841715812683,,
10,23649,0.9347264170646667,,
10,23699,0.8867734670639038,,
10,23749,1.057273268699646,,
10,23799,1.3200807571411133,,
10,23849,0.8278391361236572,,
10,23899,1.4793323278427124,,
10,23949,0.8103981018066406,,
10,23999,1.2224303483963013,,
10,24049,1.0771396160125732,,
10,24099,0.9442605376243591,,
10,24149,0.84330815076828,,
10,24199,1.2540737390518188,,
10,24249,0.850151777267456,,
10,24299,0.9181804060935974,,
10,24349,0.8994452357292175,,
10,24399,0.8555490970611572,,
10,24449,1.0041251182556152,,
10,24499,0.799481987953186,,
10,24549,0.7950846552848816,,
10,24599,0.8594042062759399,,
10,24649,0.762126624584198,,
10,24699,0.8263841867446899,,
10,24749,0.8010630011558533,,
10,24799,1.2695428133010864,,
10,24849,0.8647776246070862,,
10,24899,0.9012361168861389,,
10,24949,0.9352988004684448,,
10,24999,0.9033716320991516,,
10,25049,0.8418012261390686,,
10,25099,1.2314790487289429,,
10,25149,1.1736770868301392,,
10,25199,0.8725717663764954,,
10,25249,0.8650522828102112,,
10,25299,0.9272223711013794,,
10,25349,1.516888976097107,,
10,25399,1.1712058782577515,,
10,25449,0.9702250361442566,,
10,25499,0.6529819965362549,,
10,25549,0.8334617614746094,,
10,25596,,1.2715975046157837,0.22170470654964447
11,25599,1.1323422193527222,,
11,25649,1.055186152458191,,
11,25699,1.4951409101486206,,
11,25749,1.5112282037734985,,
11,25799,0.8449857831001282,,
11,25849,0.760010838508606,,
11,25899,0.761545717716217,,
11,25949,0.8777000308036804,,
11,25999,0.8240526914596558,,
11,26049,0.8204138278961182,,
11,26099,1.0347962379455566,,
11,26149,1.026519775390625,,
11,26199,0.9292836785316467,,
11,26249,0.8312148451805115,,
11,26299,0.6631870269775391,,
11,26349,0.7967622876167297,,
11,26399,0.6981232166290283,,
11,26449,0.699508786201477,,
11,26499,0.9602264761924744,,
11,26549,1.5141849517822266,,
11,26599,1.2085219621658325,,
11,26649,0.7068806290626526,,
11,26699,1.4038609266281128,,
11,26749,1.0384995937347412,,
11,26799,0.8080887198448181,,
11,26849,0.9914349317550659,,
11,26899,0.635789692401886,,
11,26949,0.8681607842445374,,
11,26999,0.8663791418075562,,
11,27049,0.7886292338371277,,
11,27099,0.8763638734817505,,
11,27149,0.8918764591217041,,
11,27199,0.6550356149673462,,
11,27249,0.8643822073936462,,
11,27299,0.7710696458816528,,
11,27349,0.6924055218696594,,
11,27399,1.0093683004379272,,
11,27449,0.9076746702194214,,
11,27499,0.8142946362495422,,
11,27549,0.9357180595397949,,
11,27599,1.1222590208053589,,
11,27649,0.9427471160888672,,
11,27699,0.8029173612594604,,
11,27749,0.6432283520698547,,
11,27799,0.687080979347229,,
11,27849,0.9744289517402649,,
11,27899,1.5089391469955444,,
11,27923,,1.2802201509475708,0.2189101129770279
12,27949,0.688755214214325,,
12,27999,1.5027472972869873,,
12,28049,0.8597225546836853,,
12,28099,0.702705442905426,,
12,28149,0.7660921812057495,,
12,28199,0.8449668288230896,,
12,28249,0.9186789989471436,,
12,28299,0.6589031219482422,,
12,28349,1.5129591226577759,,
12,28399,0.9676546454429626,,
12,28449,0.7399210929870605,,
12,28499,0.8645954728126526,,
12,28549,1.0073658227920532,,
12,28599,1.1280090808868408,,
12,28649,0.9049878120422363,,
12,28699,1.0548821687698364,,
12,28749,0.8897741436958313,,
12,28799,0.8383919596672058,,
12,28849,1.2082430124282837,,
12,28899,1.1358623504638672,,
12,28949,0.9892767667770386,,
12,28999,1.073156714439392,,
12,29049,0.8554463982582092,,
12,29099,0.982597291469574,,
12,29149,0.7926006317138672,,
12,29199,0.6671651601791382,,
12,29249,0.918811559677124,,
12,29299,0.8234096169471741,,
12,29349,0.7806921005249023,,
12,29399,0.9717596769332886,,
12,29449,0.6787243485450745,,
12,29499,0.9247196316719055,,
12,29549,0.8400534987449646,,
12,29599,1.134882926940918,,
12,29649,0.7308358550071716,,
12,29699,0.824716329574585,,
12,29749,0.9844614267349243,,
12,29799,1.508951187133789,,
12,29849,0.6048170924186707,,
12,29899,0.7034046053886414,,
12,29949,0.7014219760894775,,
12,29999,1.1849957704544067,,
12,30049,0.8922463655471802,,
12,30099,0.8801552057266235,,
12,30149,0.8140180110931396,,
12,30199,0.594362735748291,,
12,30249,0.8431004285812378,,
12,30250,,1.2832902669906616,0.2310200333595276
13,30299,1.0928181409835815,,
13,30349,0.7580651044845581,,
13,30399,1.330257534980774,,
13,30449,0.5981555581092834,,
13,30499,0.7515909671783447,,
13,30549,0.8006686568260193,,
13,30599,0.83238685131073,,
13,30649,1.5057340860366821,,
13,30699,1.5038341283798218,,
13,30749,0.8116995096206665,,
13,30799,1.5298798084259033,,
13,30849,0.6283735036849976,,
13,30899,1.0008310079574585,,
13,30949,0.8666976094245911,,
13,30999,0.7744054794311523,,
13,31049,0.9646058082580566,,
13,31099,0.5671417713165283,,
13,31149,0.9061747789382935,,
13,31199,0.7529312372207642,,
13,31249,0.7631245255470276,,
13,31299,0.7347638010978699,,
13,31349,1.5175247192382812,,
13,31399,1.011222243309021,,
13,31449,1.1399229764938354,,
13,31499,1.5160127878189087,,
13,31549,0.8094977140426636,,
13,31599,0.8651219010353088,,
13,31649,0.8504465818405151,,
13,31699,0.9561523795127869,,
13,31749,0.8147233724594116,,
13,31799,1.5222539901733398,,
13,31849,0.7384010553359985,,
13,31899,0.8334448337554932,,
13,31949,0.7964405417442322,,
13,31999,0.9421573877334595,,
13,32049,0.6904971599578857,,
13,32099,0.6572065353393555,,
13,32149,1.135682225227356,,
13,32199,1.0880022048950195,,
13,32249,0.841969907283783,,
13,32299,1.3017858266830444,,
13,32349,0.8914713263511658,,
13,32399,0.6547530889511108,,
13,32449,1.0730626583099365,,
13,32499,0.86973637342453,,
13,32549,0.76649409532547,,
13,32577,,1.2833924293518066,0.23986957967281342
14,32599,1.0419009923934937,,
14,32649,0.9278134703636169,,
14,32699,0.8097537755966187,,
14,32749,1.118899941444397,,
14,32799,1.3824357986450195,,
14,32849,1.0454189777374268,,
14,32899,0.7624082565307617,,
14,32949,0.8070763349533081,,
14,32999,0.7632338404655457,,
14,33049,1.0249130725860596,,
14,33099,1.5045167207717896,,
14,33149,1.0003607273101807,,
14,33199,0.7254348397254944,,
14,33249,1.5345590114593506,,
14,33299,1.5262303352355957,,
14,33349,0.7458164095878601,,
14,33399,0.8669430017471313,,
14,33449,1.533666729927063,,
14,33499,1.1487282514572144,,
14,33549,1.514938235282898,,
14,33599,0.8449227213859558,,
14,33649,0.9136208891868591,,
14,33699,1.5202003717422485,,
14,33749,1.0477389097213745,,
14,33799,0.7488789558410645,,
14,33849,1.148695468902588,,
14,33899,0.6550690531730652,,
14,33949,0.7549140453338623,,
14,33999,1.497857928276062,,
14,34049,1.0493419170379639,,
14,34099,0.8203181028366089,,
14,34149,0.6690124869346619,,
14,34199,0.9754071235656738,,
14,34249,1.5100833177566528,,
14,34299,0.8714386224746704,,
14,34349,0.892668604850769,,
14,34399,0.8274864554405212,,
14,34449,0.9277872443199158,,
14,34499,0.6970205307006836,,
14,34549,0.9520302414894104,,
14,34599,0.8647503852844238,,
14,34649,1.0765678882598877,,
14,34699,0.7797768712043762,,
14,34749,1.0740104913711548,,
14,34799,0.7301126718521118,,
14,34849,0.6748355031013489,,
14,34899,0.6873173713684082,,
14,34904,,1.2995123863220215,0.2296227365732193
15,34949,0.649218738079071,,
15,34999,0.856184720993042,,
15,35049,1.4274197816848755,,
15,35099,0.8703556060791016,,
15,35149,0.8564996719360352,,
15,35199,0.6149916052818298,,
15,35249,0.7919111847877502,,
15,35299,0.7271265387535095,,
15,35349,1.2668851613998413,,
15,35399,0.7156840562820435,,
15,35449,1.1535356044769287,,
15,35499,1.5096547603607178,,
15,35549,0.8743173480033875,,
15,35599,0.9462977647781372,,
15,35649,0.8242678642272949,,
15,35699,0.7477760910987854,,
15,35749,0.7060757279396057,,
15,35799,0.8282867670059204,,
15,35849,0.8393303155899048,,
15,35899,0.7175675630569458,,
15,35949,0.7472538352012634,,
15,35999,0.8171847462654114,,
15,36049,1.0347644090652466,,
15,36099,0.6137113571166992,,
15,36149,0.795200765132904,,
15,36199,0.8765678405761719,,
15,36249,0.9026166796684265,,
15,36299,0.7334001064300537,,
15,36349,1.2922661304473877,,
15,36399,0.5860046148300171,,
15,36449,0.7832350730895996,,
15,36499,1.0832045078277588,,
15,36549,0.9643767476081848,,
15,36599,0.8191061615943909,,
15,36649,0.8055506944656372,,
15,36699,0.9479196667671204,,
15,36749,1.1431804895401,,
15,36799,0.6127427220344543,,
15,36849,0.6411938667297363,,
15,36899,1.1063984632492065,,
15,36949,1.522440791130066,,
15,36999,0.9360262751579285,,
15,37049,0.8920282125473022,,
15,37099,1.0349396467208862,,
15,37149,0.8565546274185181,,
15,37199,0.8921984434127808,,
